ID305B,WATER_NAME,LOCATION,source,coord,county
VAP-K08R_GRS01C20,Greensville Creek,Headwaters to mouth at Meherrin,rvr,"c(-77.6513095632155, 36.7284635062224)",Greensville
VAP-K08R_MHN01B10,Meherrin River,Reedy Creek to Douglas Run,rvr,"c(-77.6587032857238, 36.7119022795049)",Brunswick
VAP-K08R_MHN01C00,Meherrin River and tribs,"Meherrin River and tributaries from Emporia water intake to a point 5 miles upstream, excludes Meherrin River through Emporia Lake.",rvr,"c(-77.5992588099297, 36.7066764857125)",Greensville
VAP-K08R_RDC01A98,Reedy Creek,Brunswick Lake dam to mouth.,rvr,"c(-77.7038912287992, 36.745312579371)",Brunswick
VAP-K08R_RNS01A10,Robinson Creek,Headwaters to mouth at the Meherrin River,rvr,"c(-77.7645190217799, 36.7465161514145)",Brunswick
VAP-K08R_WIL01A10,Wilson Creek,Start of Wilson Creek at the confluence of Dukes Branch and Huckleberry Branch to its mouth at Brunswick Lake,rvr,"c(-77.7662301081706, 36.7882574857618)",Brunswick
VAP-K08R_XII01A16,XII - UT to Dukes Branch,Headwaters to mouth,rvr,"c(-77.7933407227003, 36.812085723415)",Brunswick
VAP-K08R_ZZZ01A14,Unsegmented Rivers in K08,Unsegmented portion of watershed CM17,rvr,"c(-77.7467534068543, 36.7096309172872)",Brunswick
VAP-K08R_ZZZ01B14,Unsegmented Rivers in K08,Unsegmented portion of watershed CM18,rvr,"c(-77.7407229091662, 36.7844014401157)",Brunswick
VAP-K08R_ZZZ01C14,Unsegmented Rivers in K08,Unsegmented portion of watershed CM19,rvr,"c(-77.6532095996594, 36.6965847538891)",Greensville
VAP-K09R_MHN01D98,Meherrin River,Emporia Reservoir Dam to the Route 730 bridge,rvr,"c(-77.4302077456226, 36.6420310158455)",Greensville
VAP-K09R_MHN02D00,Meherrin River,Route 730 bridge to Fontaine Creek (CM21/CM29 watershed boundary).,rvr,"c(-77.355840455865, 36.5595279962803)",Southampton
VAP-K09R_ZZZ01A14,Unsegmented Rivers in K09,Unsegmented portion of watershed CM20,rvr,"c(-77.5245387713068, 36.675484882731)",Emporia
VAP-K09R_ZZZ01B14,Unsegmented Rivers in K09,Unsegmented portion of watershed CM21,rvr,"c(-77.4111268564962, 36.6214735909572)",Greensville
VAP-K10R_BDD01A10,Beddingfield Creek,Mason Branch to mouth at Fontaine Creek,rvr,"c(-77.757988196431, 36.5628029799478)",Brunswick
VAP-K10R_FON01A04,Fontaine Creek,Fontaine Creek from the confluence of Rattlesnake Creek to Quarrel Creek.,rvr,"c(-77.716692459416, 36.5944530843227)",Greensville
VAP-K10R_FON01B10,Fontaine Creek,Fontaine Creek from the confluence of Quarrel Creek to the end of the watershed at Rocky Run.,rvr,"c(-77.6986875018691, 36.6152173697168)",Greensville
VAP-K10R_HOU01A10,Houses Creek,Headwaters to mouth at Rattlesnake Creek,rvr,"c(-77.8878611382665, 36.6272995812247)",Brunswick
VAP-K10R_LNG01A10,Long Branch,Headwaters to mouth at Rattlesnake Creek,rvr,"c(-77.7951491011367, 36.5932834405993)",Brunswick
VAP-K10R_LTL01A12,Little Creek,Headwaters to mouth at Fontaine Creek,rvr,"c(-77.7330108984805, 36.59619081196)",Greensville
VAP-K10R_QRL01A10,Quarrel Creek,Confluence with White Oak Creek to mouth at Fontaine Creek,rvr,"c(-77.7210767656785, 36.6221928315574)",Brunswick
VAP-K10R_RCY01A10,Rocky Run,Doyle Lake dam to mouth at Fontaine Creek,rvr,"c(-77.6989433264127, 36.6217548174305)",Greensville
VAP-K10R_RSK01A00,Rattlesnake Creek,Headwaters to its mouth at Fontaine Creek.,rvr,"c(-77.8356133559297, 36.6059124845459)",Brunswick
VAP-K10R_ZZZ01A14,Unsegmented Rivers in K10,Unsegmented portion of watershed CM22.,rvr,"c(-77.8166941252794, 36.5955259465572)",Brunswick
VAP-K10R_ZZZ01B14,Unsegmented Rivers in K10,Unsegmented portion of watershed CM23.,rvr,"c(-77.7492241453369, 36.6390937995568)",Brunswick
VAP-K11R_BVC01A04,Beaverpond Creek,VA-NC state line to mouth at Fontaine Creek,rvr,"c(-77.5837154950211, 36.5534952745766)",Greensville
VAP-K11R_CTT01A02,Cattail Creek,Headwaters at Smith Pond dam to Collier Branch,rvr,"c(-77.6202455445299, 36.5913180618846)",Greensville
VAP-K11R_CTT01B10,Cattail Creek,Collier Branch to mouth,rvr,"c(-77.5733491822134, 36.5704695058552)",Greensville
VAP-K11R_FON01A02,Fontaine Creek,Rocky Run to tributary XGV,rvr,"c(-77.6371509474335, 36.642597341724)",Greensville
VAP-K11R_FON01A10,Fontaine Creek (aka Fountains Creek),Tributary XGV to I-95 bridge,rvr,"c(-77.5758189826524, 36.614227174804)",Greensville
VAP-K11R_FON03A98,Fontaine Creek (aka Fountains Creek),I-95 bridge to the Route 301 bridge.,rvr,"c(-77.5547303429189, 36.5699357318811)",Greensville
VAP-K11R_FON04A00,Fontaine Creek (aka Fountains Creek),Route 301 bridge to the Meherrin River in K12,rvr,"c(-77.448884142425, 36.557895092788)",Greensville
VAP-K11R_XGU01A10,"XGU - Fontaine Creek, UT",Headwater to mouth at Fontaine Creek,rvr,"c(-77.5729026178442, 36.5824106710375)",Greensville
VAP-K11R_XGV01A10,"XGV - Fontaine Creek, UT",Headwaters to mouth at Fontaine Creek,rvr,"c(-77.6028265324592, 36.6397021627408)",Greensville
VAP-K11R_XGW01A10,"XGW - Fontaine Creek, UT",Headwater to mouth at Fontaine Creek,rvr,"c(-77.5995148841133, 36.6207170982993)",Greensville
VAP-K11R_ZZZ01A14,Unsegmented Rivers in K11,Unsegmented portion of watershed CM24.,rvr,"c(-77.6174970279314, 36.6280214754375)",Greensville
VAP-K11R_ZZZ01B14,Unsegmented Rivers in K11,Unsegmented portion of watershed CM25.,rvr,"c(-77.6713029417377, 36.56325827789)",Greensville
VAP-K11R_ZZZ01C14,Unsegmented Rivers in K11,Unsegmented portion of watershed CM27.,rvr,"c(-77.5545548753902, 36.5505343729635)",Greensville
VAP-K11R_ZZZ02A10,Unsegmented Rivers in K11,Unsegmented portion of the watershed designated Class VII waters.,rvr,"c(-77.5410449067656, 36.5660462803054)",Greensville
VAP-K11R_ZZZ02B18,Unsegmented Rivers in K11,Unsegmented portion of watershed CM24 that is Class VII.,rvr,"c(-77.6214971807896, 36.5789776193108)",Greensville
VAP-K12R_CNY01A00,Caney Swamp,Caney Swamp from the first tributary upstream of Route 625 downstream to the mouth at Fontaine Creek.,rvr,"c(-77.4693812223371, 36.5789636499835)",Greensville
VAP-K12R_MLS01A00,Mill Swamp,I-95 bridge to mouth at Fontaine Creek.,rvr,"c(-77.4913669228704, 36.6148692995226)",Greensville
VAP-K12R_MLS01B10,Mill Swamp,Headwaters to I-95 Bridge,rvr,"c(-77.5677706497617, 36.6489571143134)",Greensville
VAP-K12R_ZZZ01A00,Unsegmented Rivers in K12,Unsegmented rivers in CM26 and CM27.,rvr,"c(-77.4741281734167, 36.5879831222196)",Greensville
VAP-K14R_BHC01A18,Big Hounds Creek,Big Hounds Creek from its headwaters to the backwater of Lunenburg Lake,rvr,"c(-78.2159773273824, 36.9883748246603)",Lunenburg
VAP-K14R_BHC01B98,Big Hounds Creek,From Lunenburg Lake dam to the Nottoway River.,rvr,"c(-78.1438088056799, 36.9992088353786)",Lunenburg
VAP-K14R_DRY01A06,Dry Creek,Dry Creek from its headwaters to the mouth,rvr,"c(-78.2633567628279, 37.0796276167974)",Lunenburg
VAP-K14R_FLS01A20,Falls Creek,Headwaters to the mouth,rvr,"c(-78.1579037866882, 37.0272781465854)",Lunenburg
VAP-K14R_LTH01A08,Little Hounds Creek,Little Hounds Creek from its headwaters to its mouth on Big Hounds Creek,rvr,"c(-78.1617789215259, 37.0117034040497)",Lunenburg
VAP-K14R_MDT01C06,Modest Creek,Modest Creek from Modest Creek Reservoir to its mouth at the Nottoway River.,rvr,"c(-78.1980874867681, 37.0484076780558)",Lunenburg
VAP-K14R_NTH01D20,North Fork Nottoway River,Mainstem of the North Fork Nottoway River,rvr,"c(-78.2906851969778, 37.1147600012929)",Prince Edward
VAP-K14R_NTW01A98,Nottoway River,Headwaters to a point 5 miles upstream of Victoria's PWS intake 200 feet upstream of Route 49.,rvr,"c(-78.244205502392, 37.0990495047176)",Lunenburg
VAP-K14R_NTW01B06,Nottoway River,Nottoway River from the Nottoway Falls dam to Big Hounds Creek,rvr,"c(-78.1202482147611, 37.0330217011219)",Lunenburg
VAP-K14R_NTW01C98,Nottoway River,Big Hounds Creek to a point 5 miles upstream of Fort Pickett's raw water intake.,rvr,"c(-78.0577409971201, 37.0152269509503)",Nottoway
VAP-K14R_NTW01D04,Nottoway River,Nottoway River from a point five miles upstream of Fort Pickett's raw water intake to the Little Nottoway River.,rvr,"c(-78.011683857505, 37.0209823084631)",Lunenburg
VAP-K14R_NTW02A98,Nottoway River,"From a point 5 miles upstream of Victoria's intake to the backwaters of Nottoway Falls Lake, excluding tributaries.",rvr,"c(-78.1703369508372, 37.0640139165945)",Lunenburg
VAP-K14R_NTW03A00,Nottoway River Tributaries,"Nottoway River tributaries, to a point 5 miles upstream of Victoria's PWS intake on Nottoway Falls Lake - CU04",rvr,"c(-78.1659400899521, 37.0501781868514)",Lunenburg
VAP-K14R_SNL01D20,Snail Creek,Snail Creek from the headwaters to the Mouth at the Nottoway River,rvr,"c(-78.2773123963737, 37.133691217406)",Prince Edward
VAP-K14R_XIA01A14,"Modest Creek, Unnamed Tributary",From its headwaters to the mouth,rvr,"c(-78.2049135565868, 37.0354059507511)",Lunenburg
VAP-K14R_XIR01A20,UT to Falls Creek,Headwaters to the mouth at Falls Creek,rvr,"c(-78.1703206763136, 37.0325029859639)",Lunenburg
VAP-K14R_XIV01B20,UT to Big Hounds Creek,Headwaters to the mouth at Big Hounds Creek,rvr,"c(-78.1898380674546, 36.9792790237438)",Lunenburg
VAP-K14R_ZZZ01A00,Unsegmented Portion of Watershed K14,Unsegmented portion of the watershed.,rvr,"c(-78.1006748275264, 37.0280001376298)",Nottoway
VAP-K14R_ZZZ01B14,Unsegmented Portion of Watershed K14,Unnamed tributaries to Big Hounds Creek in CU03,rvr,"c(-78.1591295071216, 36.9919960821892)",Lunenburg
VAP-K14R_ZZZ01C14,Unsegmented Portion of Watershed K14,Unnamed tributaries to Modest Creek in CU02,rvr,"c(-78.23082919363, 37.0407183431845)",Lunenburg
VAP-K14R_ZZZ01D14,Unsegmented Portion of Watershed K14,Unnamed tributaries to the Nottoway River in CU01,rvr,"c(-78.2483786554959, 37.1044958845957)",Lunenburg
VAP-K14R_ZZZ03B14,Nottoway River Tributaries,"Nottoway River tributaries, to a point 5 miles upstream of Victoria's PWS intake on Nottoway Falls Lake - CU01",rvr,"c(-78.1634575861076, 37.0726486324837)",Nottoway
VAP-K15R_CRY01A06,Carys Creek,Carys Creek from its headwaters to the mouth,rvr,"c(-78.2000007680762, 37.1579050164626)",Nottoway
VAP-K15R_LNT01A00,Little Nottoway River,From Lazaretto Creek to a point 5 miles upstream of Fort Pickett's raw water intake.,rvr,"c(-78.0516117896497, 37.074050884739)",Nottoway
VAP-K15R_LNT02A04,Little Nottoway River,Little Nottoway River from a point 5 miles upstream from Fort Pickett's raw water intake to its confluence with Nottoway River.,rvr,"c(-78.0106586659973, 37.025398386538)",Nottoway
VAP-K15R_LNT03A04,Little Nottoway River Tributaries,Little Nottoway River Tributaries from Fort Pickett's raw water intake to a point 5 miles above the raw water intake.,rvr,"c(-78.0071332009412, 37.0277530170048)",Nottoway
VAP-K15R_LZT01A10,Lazaretto Creek,Lazaretto Creek from a point five miles upstream of the Crewe WTP intake to the backwater of Crystal Lake.,rvr,"c(-78.1165941515739, 37.1514739396595)",Nottoway
VAP-K15R_LZT01B18,Lazaretto Creek,Lazaretto Creek from its headwaters to a point five miles upstream of the Crewe WTP intake.,rvr,"c(-78.1495231111622, 37.1696335204452)",Nottoway
VAP-K15R_LZT01R00,Lazaretto Creek tributaries,Lazaretto Creek tributaries upstream of Crystal Lake to a point 5 miles upstream of the Crewe PWS raw water intake.,rvr,"c(-78.1109434862323, 37.1480326026739)",Nottoway
VAP-K15R_MLL01A06,Mallorys Creek,Mallorys Creek from its headwaters to the mouth,rvr,"c(-78.1910990613439, 37.1701086018525)",Nottoway
VAP-K15R_WSN01A08,Whetstone Creek,Whetstone Creek from its headwaters to its mouth on the Little Nottoway River,rvr,"c(-78.1094503047816, 37.0907352691253)",Nottoway
VAP-K15R_ZZZ01A00,Unsegmented Portion of Watershed K15,Unsegmented portion of watershed CU06.,rvr,"c(-78.071341311889, 37.0723597251585)",Nottoway
VAP-K15R_ZZZ01B14,Unsegmented Portion of Watershed K15,Unnamed tributaries to the Little Nottoway River in CU05,rvr,"c(-78.1658316553743, 37.1477078891134)",Nottoway
VAP-K16R_BPC01A00,Beaver Pond Creek,Beaver Pond Creek from its headwaters to its mouth on the Nottoway River,rvr,"c(-77.8268649278141, 37.0198511145305)",Dinwiddie
VAP-K16R_CKD01A00,Crooked Creek,Crooked Creek from its confluence with Seay Creek to the backwaters of Fort Pickett Reservoir,rvr,"c(-78.0044904472051, 36.9959024758248)",Brunswick
VAP-K16R_HUR01A04,Hurricane Branch,Hurricane Branch from Gettysburg Road crossing to its confluence with Nottoway River,rvr,"c(-77.9289119628124, 36.994135713012)",Nottoway
VAP-K16R_HUR02A04,Hurricane Branch,Hurricane Branch from its confluence with unnamed tributary XBL to the Gettysburg Road crossing.,rvr,"c(-77.9500357566488, 37.0162579654213)",Nottoway
VAP-K16R_NTW01A02,Nottoway River,"Nottoway River from Tommeheton Creek to Turkey Egg Creek.

Merged in the 2018 cycle",rvr,"c(-77.8089180579619, 36.9857247842372)",Dinwiddie
VAP-K16R_NTW01B04,Nottoway River,Nottoway River from Fort Pickett raw water intake to its confluence with Hurricane Branch.,rvr,"c(-77.938754607659, 36.9869610911578)",Brunswick
VAP-K16R_NTW02B04,Nottoway River Tributaries,Nottoway River tributaries from Fort Pickett's raw water intake to a point 5 miles upstream.,rvr,"c(-77.9993923170402, 36.978582319723)",Brunswick
VAP-K16R_SYC01A14,Seay Creek,From its headwaters to a point 5 miles above Fort Pickett's raw water intake.,rvr,"c(-78.0760981688872, 36.9848008533726)",Lunenburg
VAP-K16R_SYC02B14,Seay Creek,Seay Creek from a point 5 miles above Fort Pickett's raw water intake to its mouth on Crooked Creek,rvr,"c(-78.0279895638787, 36.9964075682907)",Lunenburg
VAP-K16R_TMT01A10,Tommeheton Creek,Tommeheton Creek from its headwaters to the backwaters of Tommeheton Lake.,rvr,"c(-77.9057943143133, 37.0779826079732)",Nottoway
VAP-K16R_XBL01A94,"Hurricane Branch, Unnamed Tributary",From Blackstone STP discharge to mouth at Hurricane Branch.,rvr,"c(-77.9572662436228, 37.0339092659226)",Nottoway
VAP-K16R_XBL02A02,"Hurricane Branch, Unnamed Tributary",An unnamed tributary of Hurricane Branch from its headwaters to the Town of Blackstone STP outfall.,rvr,"c(-77.9600029342375, 37.0525620200327)",Nottoway
VAP-K16R_ZZZ01A00,Unsegmented Portion of Watershed K16,Unsegmented portion of the watershed.,rvr,"c(-77.8210947751201, 37.0146323757524)",Dinwiddie
VAP-K16R_ZZZ01B14,Unsegmented Portion of Watershed K16,Unnamed tributaries to the Nottoway River in CU10,rvr,"c(-77.8933786688215, 37.0527457800016)",Dinwiddie
VAP-K16R_ZZZ01C14,Unsegmented Portion of Watershed K16,Unnamed tributaries to the Nottoway River in CU09,rvr,"c(-77.9074181962171, 36.9708269165902)",Brunswick
VAP-K16R_ZZZ01D14,Unsegmented Portion of Watershed K16,Unnamed tributaries to the Nottoway River in CU08,rvr,"c(-77.9667278138212, 37.040581421842)",Nottoway
VAP-K16R_ZZZ01E14,Unsegmented Portion of Watershed K16,Unnamed tributaries to the Nottoway River in CU07,rvr,"c(-78.0559698865279, 36.9597710859154)",Lunenburg
VAP-K17R_GRC01A16,Great Creek,From the headwaters to the mouth at the Nottoway River,rvr,"c(-77.7423994513905, 36.9912865268555)",Dinwiddie
VAP-K17R_HCK01A16,Hickory Run,From its headwaters to its mouth,rvr,"c(-77.8198527050857, 36.9702263744441)",Brunswick
VAP-K17R_NTW01A00,Nottoway River,Turkey Egg Creek to Sturgeon Creek,rvr,"c(-77.7273444364274, 36.9376091063028)",Dinwiddie
VAP-K17R_RAN01A10,Rainey Creek,Headwaters to mouth at the Nottoway River,rvr,"c(-77.6893483318592, 36.9285622571869)",Dinwiddie
VAP-K17R_RYC01A16,Reedy Creek,From its headwaters to the mouth at the Nottoway River,rvr,"c(-77.758299024393, 37.0026208012604)",Dinwiddie
VAP-K17R_STH01A12,Smith Creek,Headwaters to mouth at the Nottoway River,rvr,"c(-77.7211859915284, 36.9537575130963)",Dinwiddie
VAP-K17R_TEG01A16,Turkey Egg Creek,From its headwaters to the mouth at the Nottoway River,rvr,"c(-77.7854911028387, 37.0096504794647)",Dinwiddie
VAP-K17R_WAQ01A98,Waqua Creek,Masons Mill Pond to the confluence with Great Branch,rvr,"c(-77.8349137219283, 36.9224344747867)",Brunswick
VAP-K17R_WAQ01B00,Waqua Creek,Headwaters to Masons Mill Pond.,rvr,"c(-77.9508071567417, 36.9236524703356)",Brunswick
VAP-K17R_WAQ03A16,Waqua Creek,Confluence of Great Branch to the mouth at the Nottoway River.,rvr,"c(-77.7511070290855, 36.9254978789647)",Brunswick
VAP-K17R_ZZZ01A08,Unsegmented Rivers in K17,Unsegmented portion of watershed CU11.,rvr,"c(-77.817897332944, 36.9674811569632)",Brunswick
VAP-K17R_ZZZ01A14,Unsegmented Rivers in K17,Unsegmented portion of watershed CU12,rvr,"c(-77.8522556761164, 36.9240315962987)",Brunswick
VAP-K17R_ZZZ01B14,Unsegmented Rivers in K17,Unsegmented portion of watershed CU13,rvr,"c(-77.7433497425153, 36.9734159496031)",Dinwiddie
VAP-K18R_LLD01A10,Lloyds Run,Headwater to mouth at Sturgeon Creek,rvr,"c(-77.8049578533101, 36.8463541261969)",Brunswick
VAP-K18R_STG01A98,Sturgeon Creek,Lloyds Run to Nottoway River.,rvr,"c(-77.7201439876684, 36.8814681214513)",Brunswick
VAP-K18R_STG01B14,Sturgeon Creek,Headwaters to Lloyds Run.,rvr,"c(-77.8517894125856, 36.8816072186862)",Brunswick
VAP-K18R_ZZZ01A00,Unsegmented Rivers,Unsegmented portion of the watershed.,rvr,"c(-77.8038078646328, 36.8649499223511)",Brunswick
VAP-K19R_BSK01A00,Buckskin Creek,"Headwaters, excluding segment downstream of XHW and the mouth.",rvr,"c(-77.66548210378, 36.9619844356803)",Dinwiddie
VAP-K19R_BSK01B12,Buckskin Creek,Confluence with XHW to a downstream confluence,rvr,"c(-77.6618927618956, 36.9632770156245)",Dinwiddie
VAP-K19R_BSK01C20,Buckskin Creek,From the mouth to rivermile 6.65 (at the 4th UT from the mouth),rvr,"c(-77.6330857155553, 36.9049106335797)",Dinwiddie
VAP-K19R_HRS01A02,Harris Swamp,Harris Swamp from the first tributary upstream of Little Mill Road to its mouth at the Nottoway River.,rvr,"c(-77.4875873565638, 36.8640122349867)",Sussex
VAP-K19R_HRS02A08,Harris Swamp,Rivermile 8.72 downstream to Smith Branch,rvr,"c(-77.5376925683379, 36.9033613426651)",Sussex
VAP-K19R_MRS01A08,Moores Swamp,Headwaters to start of PWS,rvr,"c(-77.6023615722732, 36.8372975920568)",Greensville
VAP-K19R_MRS01B10,Moores Swamp,Start of PWS to mouth at Nottoway River,rvr,"c(-77.5636919910106, 36.8438782687823)",Greensville
VAP-K19R_MSN01A10,Masons Branch,RM 2.77 to mouth at Indian Creek,rvr,"c(-77.6763273933486, 36.8560481569039)",Brunswick
VAP-K19R_MSN01B20,Masons Branch,Headwaters to RM 2.77,rvr,"c(-77.7036945890007, 36.8395663982178)",Brunswick
VAP-K19R_NTW01A00,Nottoway River,5 miles upstream of the Town of Jarrett PWS Intake (approximately Hardwood Creek) to Route 619 near Purdy.,rvr,"c(-77.5665833142465, 36.8516020524395)",Greensville
VAP-K19R_NTW01B00,Nottoway River,"Town of Jarrett intake to Stony Creek
",rvr,"c(-77.4203917184277, 36.8935395458698)",Sussex
VAP-K19R_NTW01C08,Nottoway River,Rt. 619 near Purdy to the Town of Jarrett PWS Intake,rvr,"c(-77.5289941376083, 36.8488027599342)",Greensville
VAP-K19R_NTW02A06,Nottoway River,The Nottoway River from Sturgeon Creek to Buckskin Creek,rvr,"c(-77.6473819046232, 36.8874012215925)",Greensville
VAP-K19R_NTW02B08,Nottoway River,The Nottoway River from Buckskin Creek to an UT at approx the Dinwiddie/Sussex Co. line,rvr,"c(-77.6255852975571, 36.8818944956531)",Dinwiddie
VAP-K19R_NTW02C08,Nottoway River,The Nottoway River from the UT at approx the Dinwiddie/Sussex Co. line to 5 miles above the Jarratt PWS intake,rvr,"c(-77.5937839610458, 36.8662991071326)",Greensville
VAP-K19R_XAD01A12,"XAD - Buckskin Creek, UT",Headwaters to mouth at Buckskin Creek.,rvr,"c(-77.7055689700971, 36.989264011273)",Dinwiddie
VAP-K19R_XEJ01A04,XEJ - UT to Nottoway River,Headwaters to mouth at Nottoway River,rvr,"c(-77.5231533309192, 36.8363069251514)",Greensville
VAP-K19R_XHW01A12,"XHW - Buckskin Creek, UT",Headwaters to mouth,rvr,"c(-77.681571828024, 36.9679563915125)",Dinwiddie
VAP-K19R_XHX01A12,"XHX - Buckskin Creek, UT",Headwaters to mouth at Buckskin Creek,rvr,"c(-77.6590555400202, 36.9322985808349)",Dinwiddie
VAP-K19R_XHY01A12,"XHY - Buckskin Creek, UT",Headwaters to mouth at Buckskin Creek,rvr,"c(-77.6660723976039, 36.9484047020961)",Dinwiddie
